,id,user_id,phone_no,country,ratings,number_of_reviews,number_of_customers,years_of_experience,type_of_consultant,date_of_birth,approved,first_name,last_name,lat,long
216,217,2,9999999999,USA,2.75,9,9,7,Education,3/26/2021,FALSE,Faith,CARPENTER,21.44574174,0.400547069
217,218,2,9999999999,BRA,3,86,86,20,Career,3/26/2021,FALSE,Brantley,PERKINS,9.14706522,-35.08078424
218,219,2,9999999999,UKG,2.75,52,52,1,Doctor,3/26/2021,FALSE,Braxton,AGUILAR,-5.217715162,-35.99964338
219,220,2,9999999999,NTH,3.5,13,13,19,Career,3/26/2021,FALSE,Annabelle,SILVA,-4.59941403,-3.887800127
220,221,2,9999999999,FRN,2.75,99,99,6,Lawyer,3/26/2021,FALSE,Alyssa,RICHARDS,-17.11982164,-1.405977329
221,222,2,9999999999,SWZ,3.5,9,9,12,Education,3/26/2021,FALSE,Axel,WILLIS,-3.166455356,-31.34849578
222,223,2,9999999999,SPN,2.75,86,86,1,Lawyer,3/26/2021,FALSE,Diego,MATTHEWS,43.82459405,-23.71549098
223,224,2,9999999999,POR,3.5,91,91,3,Career,3/26/2021,FALSE,Abel,CHAPMAN,-19.57978803,-9.639997209
224,225,2,9999999999,BAV,3,17,17,4,Doctor,3/26/2021,FALSE,Wesley,LAWRENCE,-14.4213693,0.759773263
225,226,2,9999999999,GMY,3.5,43,43,5,Education,3/26/2021,FALSE,Santiago,GARZA,-31.89787592,-27.90618072
226,227,2,9999999999,BAD,3.75,48,48,3,Education,3/26/2021,FALSE,Isabelle,VARGAS,-16.78281912,10.26676632
227,228,2,9999999999,SAX,3.5,24,24,2,Lawyer,3/26/2021,FALSE,Vivian,WATKINS,-46.53786547,-2.125670861
228,229,2,9999999999,WRT,4,45,45,5,Lawyer,3/26/2021,FALSE,Jesus,WHEELER,10.77616569,-3.882883569
229,230,2,9999999999,HSE,3.25,54,54,0,Doctor,3/26/2021,FALSE,Gianna,LARSON,16.91365731,22.5000873
230,231,2,9999999999,HSG,3.75,22,22,5,Career,3/26/2021,FALSE,Silas,CARLSON,22.08345718,-7.092900111
231,232,2,9999999999,AUH,3.5,67,67,5,Doctor,3/26/2021,FALSE,Giovanni,HARPER,-16.35249432,37.91098554
232,233,2,9999999999,ITA,3.25,97,97,4,Career,3/26/2021,FALSE,Bryce,GEORGE,32.35631486,-0.772120262
233,234,2,9999999999,PAP,3.5,8,8,5,Lawyer,3/26/2021,FALSE,Jayce,GREENE,-29.52513298,-15.21886058
234,235,2,9999999999,SIC,3.5,56,56,11,Doctor,3/26/2021,FALSE,Bryson,BURKE,0.406053816,-45.56481208
235,236,2,9999999999,TUS,3.5,5,5,24,Career,3/26/2021,FALSE,Alex,GUZMAN,-35.68772587,14.12664953
236,237,2,9999999999,RUS,3.75,25,25,5,Lawyer,3/26/2021,FALSE,Quinn,MORRISON,8.959016733,-10.45237813
237,238,2,9999999999,SWD,4,72,72,0,Doctor,3/26/2021,FALSE,Clara,MUNOZ,21.25201701,4.42020088
238,239,2,9999999999,DEN,4,35,35,4,Education,3/26/2021,FALSE,Reagan,JACOBS,37.49809239,12.35193432
239,240,2,9999999999,TUN,3.5,33,33,13,Doctor,3/26/2021,FALSE,Everett,OBRIEN,7.611513565,37.39284883
240,241,2,9999999999,TUR,3.25,28,28,2,Career,3/26/2021,FALSE,George,LAWSON,1.514516302,-39.20530211
241,242,2,9999999999,USA,3,31,31,6,Career,3/26/2021,FALSE,Eric,FRANKLIN,-46.50169,-26.70428898
242,243,2,9999999999,BRA,2.75,0,0,6,Education,3/26/2021,FALSE,Ivan,LYNCH,47.01743274,-15.92653856
243,244,2,9999999999,UKG,3,41,41,7,Education,3/26/2021,FALSE,Emmett,BISHOP,-5.991157292,-2.980154277
244,245,2,9999999999,NTH,3,15,15,16,Doctor,3/26/2021,FALSE,Kaiden,CARR,49.85831578,2.482322571
245,246,2,9999999999,FRN,4,55,55,2,Lawyer,3/26/2021,FALSE,Ashton,SALAZAR,-1.65555868,-22.85302498
246,247,2,9999999999,SWZ,2.5,20,20,10,Doctor,3/26/2021,FALSE,Khloe,AUSTIN,-4.055620721,27.33598417
247,248,2,9999999999,SPN,3.75,90,90,2,Doctor,3/26/2021,FALSE,Alexandra,MENDEZ,5.513418271,12.14969504
248,249,2,9999999999,POR,4,28,28,7,Education,3/26/2021,FALSE,Hadley,GILBERT,21.52585618,-2.162733624
249,250,2,9999999999,BAV,4,51,51,4,Education,3/26/2021,FALSE,Eliana,JENSEN,6.61088681,-48.10337345
250,251,2,9999999999,GMY,4,13,13,3,Career,3/26/2021,FALSE,Kingston,WILLIAMSON,-0.540416872,29.30106938
251,252,2,9999999999,BAD,1.5,69,69,6,Career,3/26/2021,FALSE,Sophie,MONTGOMERY,23.60513376,1.355438209
252,253,2,9999999999,SAX,3,93,93,2,Doctor,3/26/2021,FALSE,London,HARVEY,2.157158284,17.29528762
253,254,2,9999999999,WRT,4,83,83,6,Career,3/26/2021,FALSE,Jonah,OLIVER,-21.29209949,11.96076398
254,255,2,9999999999,HSE,3.25,73,73,20,Doctor,3/26/2021,FALSE,Elena,HOWELL,14.05911298,27.49474395
255,256,2,9999999999,HSG,1.5,30,30,16,Career,3/26/2021,FALSE,Jameson,DEAN,47.13619981,5.333565333
256,257,2,9999999999,AUH,2.75,58,58,4,Education,3/26/2021,FALSE,Kimberly,HANSON,18.82227844,1.078043168
257,258,2,9999999999,ITA,2.75,45,45,1,Doctor,3/26/2021,FALSE,Kai,WEBER,-14.60342809,-28.78076489
258,259,2,9999999999,PAP,3.5,69,69,0,Doctor,3/26/2021,FALSE,Bailey,GARRETT,15.9897535,14.86369482
259,260,2,9999999999,SIC,3.75,22,22,1,Doctor,3/26/2021,FALSE,Maria,SIMS,9.375217392,-42.99867349
260,261,2,9999999999,TUS,3.75,17,17,21,Career,3/26/2021,FALSE,Luna,BURTON,8.128916921,4.746700025
261,262,2,9999999999,RUS,3.75,31,31,5,Lawyer,3/26/2021,FALSE,Willow,FULLER,-28.07345681,-31.55051667
262,263,2,9999999999,SWD,4,85,85,2,Career,3/26/2021,FALSE,Jasmine,SOTO,-11.38234733,26.63011694
263,264,2,9999999999,DEN,3,32,32,1,Education,3/26/2021,FALSE,Maddox,MCCOY,-28.36212868,-0.210805064
264,265,2,9999999999,TUN,3.25,17,17,1,Lawyer,3/26/2021,FALSE,Timothy,WELCH,-18.89290722,6.949730501
265,266,2,9999999999,TUR,3.5,100,100,3,Lawyer,3/26/2021,FALSE,Kinsley,CHEN,-25.15628265,4.671290613
266,267,2,9999999999,USA,3.5,61,61,2,Career,3/26/2021,FALSE,Ezekiel,SCHULTZ,10.60194938,34.89122462
267,268,2,9999999999,BRA,3,95,95,6,Career,3/26/2021,FALSE,Valentina,WALTERS,-6.174053738,33.69745038
268,269,2,9999999999,UKG,3.25,20,20,1,Doctor,3/26/2021,FALSE,Ryker,REID,11.75002319,10.93808786
269,270,2,9999999999,NTH,3.5,75,75,8,Doctor,3/26/2021,FALSE,Emmanuel,FIELDS,-2.150779239,47.98781426
270,271,2,9999999999,FRN,2.75,99,99,3,Lawyer,3/26/2021,FALSE,Kayla,WALSH,-6.88020963,26.11577819
271,272,2,9999999999,SWZ,3.25,19,19,8,Career,3/26/2021,FALSE,Hayden,LITTLE,4.073540054,47.50765309
272,273,2,9999999999,SPN,3.25,69,69,4,Career,3/26/2021,FALSE,Antonio,FOWLER,-49.06108122,-3.730488937
273,274,2,9999999999,POR,3,74,74,5,Career,3/26/2021,FALSE,Delilah,BOWMAN,-11.70201798,0
274,275,2,9999999999,BAV,3,41,41,9,Doctor,3/26/2021,FALSE,Andrea,DAVIDSON,-10.42879502,10.52418835
275,276,2,9999999999,GMY,3.5,92,92,10,Education,3/26/2021,FALSE,Bennett,MAY,17.7765179,41.08404944
276,277,2,9999999999,BAD,3.5,19,19,25,Lawyer,3/26/2021,FALSE,Steven,DAY,21.1583054,-5.604902331
277,278,2,9999999999,SAX,2.75,33,33,3,Doctor,3/26/2021,FALSE,Natalia,SCHNEIDER,38.83138618,21.90054825
278,279,2,9999999999,WRT,3.25,5,5,4,Doctor,3/26/2021,FALSE,Lauren,NEWMAN,-9.814963398,3.235856102
279,280,2,9999999999,HSE,2.75,78,78,16,Education,3/26/2021,FALSE,Morgan,BREWER,13.35414753,14.02499414
280,281,2,9999999999,HSG,3.25,48,48,1,Career,3/26/2021,FALSE,Rylee,LUCAS,-44.34951096,-1.004875938
281,282,2,9999999999,AUH,3.5,72,72,0,Career,3/26/2021,FALSE,Richard,HOLLAND,-3.502713137,-2.129870865
282,283,2,9999999999,ITA,3.25,41,41,5,Lawyer,3/26/2021,FALSE,Sydney,WONG,-41.32783164,20.78459883
283,284,2,9999999999,PAP,3.25,82,82,2,Doctor,3/26/2021,FALSE,Jude,BANKS,-18.63075009,-5.785265311
284,285,2,9999999999,SIC,2.5,63,63,1,Career,3/26/2021,FALSE,Adalynn,SANTOS,-23.46334987,17.4491199
285,286,2,9999999999,TUS,2.5,98,98,12,Lawyer,3/26/2021,FALSE,Mary,CURTIS,8.735585581,-8.246628521
286,287,2,9999999999,RUS,2.5,76,76,10,Doctor,3/26/2021,FALSE,Luca,PEARSON,-11.17611343,31.82750735
287,288,2,9999999999,SWD,2.5,4,4,2,Doctor,3/26/2021,FALSE,Ximena,DELGADO,0.224384928,-31.9695051
288,289,2,9999999999,DEN,2.75,7,7,0,Lawyer,3/26/2021,FALSE,Edward,VALDEZ,35.15364373,13.30281753
289,290,2,9999999999,TUN,2.25,14,14,23,Lawyer,3/26/2021,FALSE,Joel,PENA,37.01915139,-34.26117555
290,291,2,9999999999,TUR,3.5,65,65,3,Career,3/26/2021,FALSE,Victor,RIOS,-45.31015891,-9.81344222
291,292,2,9999999999,USA,3,0,0,6,Doctor,3/26/2021,FALSE,Miguel,DOUGLAS,3.635775255,-25.80239567
292,293,2,9999999999,BRA,2,53,53,0,Education,3/26/2021,FALSE,Jade,SANDOVAL,-25.95724278,30.93116755
293,294,2,9999999999,UKG,2,92,92,6,Education,3/26/2021,FALSE,Liliana,BARRETT,2.981099857,-0.469436682
294,295,2,9999999999,NTH,3,100,100,3,Career,3/26/2021,FALSE,Malachi,HOPKINS,-48.64665231,3.9895357
295,296,2,9999999999,FRN,3.5,41,41,5,Doctor,3/26/2021,FALSE,King,KELLER,28.52772956,-2.026023984
296,297,2,9999999999,SWZ,3.25,36,36,5,Career,3/26/2021,FALSE,Patrick,GUERRERO,28.58353698,-19.35943533
297,298,2,9999999999,SPN,2.5,33,33,2,Doctor,3/26/2021,FALSE,Brielle,STANLEY,-2.982767993,-30.55262518
298,299,2,9999999999,POR,3.25,64,64,6,Doctor,3/26/2021,FALSE,Kaleb,BATES,-26.88560497,7.375566003
299,300,2,9999999999,BAV,3.5,18,18,1,Education,3/26/2021,FALSE,Ivy,ALVARADO,7.526587819,-21.62912936
300,301,2,9999999999,GMY,3.75,46,46,1,Lawyer,3/26/2021,FALSE,Trinity,BECK,42.10214578,-45.58349419
301,302,2,9999999999,BAD,3.25,48,48,0,Education,3/26/2021,FALSE,Bryan,ORTEGA,3.58020196,4.627781942
302,303,2,9999999999,SAX,3.75,25,25,5,Lawyer,3/26/2021,FALSE,Josephine,WADE,-23.06207889,-6.543986888
303,304,2,9999999999,WRT,3.75,57,57,1,Education,3/26/2021,FALSE,Alan,ESTRADA,27.70348312,21.75089902
304,305,2,9999999999,HSE,3.75,20,20,3,Career,3/26/2021,FALSE,Adalyn,CONTRERAS,6.512721312,8.469778752
305,306,2,9999999999,HSG,3.5,73,73,3,Career,3/26/2021,FALSE,Jocelyn,BARNETT,15.60919225,-31.52966555
306,307,2,9999999999,AUH,3.5,26,26,5,Education,3/26/2021,FALSE,Marcus,CALDWELL,35.11926295,-9.818902911
307,308,2,9999999999,ITA,2.75,20,20,19,Doctor,3/26/2021,FALSE,Preston,SANTIAGO,-43.06995538,-34.20463004
308,309,2,9999999999,PAP,3.25,54,54,6,Career,3/26/2021,FALSE,Abraham,LAMBERT,-24.31832767,-1.436166975
309,310,2,9999999999,SIC,3.5,42,42,4,Lawyer,3/26/2021,FALSE,Calvin,POWERS,37.22421705,49.57855965
310,311,2,9999999999,TUS,3.75,86,86,5,Education,3/26/2021,FALSE,Colin,CHAMBERS,8.806025063,-16.90419041
311,312,2,9999999999,GRC,3,55,55,6,Education,3/26/2021,FALSE,Emery,NUNEZ,3.225691434,-48.55334009
312,313,2,9999999999,RUS,3.75,79,79,6,Doctor,3/26/2021,FALSE,Adeline,CRAIG,-9.778977338,-20.22739072
313,314,2,9999999999,SWD,3.25,26,26,4,Doctor,3/26/2021,FALSE,Bradley,LEONARD,-22.84216935,-27.06831925
314,315,2,9999999999,DEN,3.5,49,49,7,Lawyer,3/26/2021,FALSE,Jeremy,LOWE,3.21593701,29.8030826
315,316,2,9999999999,TUN,3.5,86,86,6,Career,3/26/2021,FALSE,Kyle,RHODES,14.92170406,-6.08666488
316,317,2,9999999999,TUR,3.75,57,57,15,Doctor,3/26/2021,FALSE,Graham,BYRD,23.72581019,5.136953355
317,318,2,9999999999,USA,4,8,8,8,Education,3/26/2021,FALSE,Jordyn,GREGORY,-3.723739071,36.42244599
318,319,2,9999999999,BRA,3.25,29,29,0,Education,3/26/2021,FALSE,Grant,SHELTON,24.38779479,-23.62999062
319,320,2,9999999999,UKG,3.5,34,34,6,Doctor,3/26/2021,FALSE,Ariel,FRAZIER,-35.25414151,32.684222
320,321,2,9999999999,NTH,3.5,100,100,6,Doctor,3/26/2021,FALSE,Jesse,BECKER,0.447856444,-43.80789591
321,322,2,9999999999,FRN,4,86,86,7,Career,3/26/2021,FALSE,Kaden,MALDONADO,-4.126977069,18.19639547
322,323,2,9999999999,SWZ,4,58,58,6,Career,3/26/2021,FALSE,Everly,FLEMING,6.555932392,7.880725603
323,324,2,9999999999,SPN,3,23,23,3,Career,3/26/2021,FALSE,Alejandro,VEGA,20.48457969,-1.752157573
324,325,2,9999999999,POR,3.25,70,70,6,Doctor,3/26/2021,FALSE,Lilly,SUTTON,9.810320928,-45.13747751
325,326,2,9999999999,BAV,3.5,99,99,6,Education,3/26/2021,FALSE,Oscar,COHEN,6.141920209,13.4110537
326,327,2,9999999999,GMY,3.25,14,14,5,Lawyer,3/26/2021,FALSE,Paige,JENNINGS,35.82256253,-1.503527625
327,328,2,9999999999,BAD,3.5,61,61,6,Career,3/26/2021,FALSE,Jase,PARKS,8.971020816,-0.929696511
328,329,2,9999999999,SAX,3.5,77,77,3,Lawyer,3/26/2021,FALSE,Karter,MCDANIEL,-24.40573284,5.902508999
329,330,2,9999999999,WRT,2.5,0,0,4,Doctor,3/26/2021,FALSE,Isla,WATTS,33.05100456,-27.29861432
330,331,2,9999999999,HSE,1.5,52,52,1,Lawyer,3/26/2021,FALSE,Lyla,BARKER,33.12346261,-7.015294922
331,332,2,9999999999,HSG,2.75,71,71,6,Career,3/26/2021,FALSE,Maverick,NORRIS,-3.385979951,6.610142976
332,333,2,9999999999,AUH,1,18,18,9,Lawyer,3/26/2021,FALSE,Aidan,VAUGHN,24.29445726,-3.804877326
333,334,2,9999999999,ITA,2.5,64,64,0,Lawyer,3/26/2021,FALSE,Makayla,VAZQUEZ,17.69397171,-5.51808996
334,335,2,9999999999,PAP,3,14,14,6,Education,3/26/2021,FALSE,Molly,HOLT,-22.04406574,0.602353711
335,336,2,9999999999,SIC,3.5,40,40,3,Lawyer,3/26/2021,FALSE,Tucker,SCHWARTZ,-17.12083748,-17.34567365
336,337,2,9999999999,TUS,3.5,12,12,21,Education,3/26/2021,FALSE,Emilia,STEELE,35.19538926,4.16190287
337,338,2,9999999999,GRC,3,4,4,1,Education,3/26/2021,FALSE,Avery,BENSON,-26.2584488,-38.09072671
338,339,2,9999999999,RUS,2.25,52,52,20,Doctor,3/26/2021,FALSE,Amir,NEAL,41.98968509,-2.844005317
339,340,2,9999999999,SWD,2.5,74,74,5,Doctor,3/26/2021,FALSE,Brian,DOMINGUEZ,-34.75666046,34.94594603
340,341,2,9999999999,DEN,2.5,77,77,2,Doctor,3/26/2021,FALSE,Mya,HORTON,7.681806806,-8.248389962
341,342,2,9999999999,TUN,2.75,12,12,2,Lawyer,3/26/2021,FALSE,Kendall,TERRY,-0.823139489,1.039812163
342,343,2,9999999999,TUR,3,35,35,5,Lawyer,3/26/2021,FALSE,Iker,WOLFE,4.538852469,-11.35254067
343,344,2,9999999999,USA,3,32,32,1,Education,3/26/2021,FALSE,Melody,HALE,-12.19889342,-30.10632357
344,345,2,9999999999,BRA,3.25,0,0,5,Lawyer,3/26/2021,FALSE,Matteo,LYONS,-29.62115011,26.29162806
345,346,2,9999999999,UKG,2,96,96,1,Career,3/26/2021,FALSE,Isabel,GRAVES,29.5631583,-13.13781317
346,347,2,9999999999,NTH,2.5,83,83,25,Lawyer,3/26/2021,FALSE,Brooke,HAYNES,12.67249057,0.306964275
347,348,2,9999999999,BEL,2.75,41,41,7,Doctor,3/26/2021,FALSE,Caden,MILES,7.174716522,-16.76499324
348,349,2,9999999999,FRN,3,75,75,1,Lawyer,3/26/2021,FALSE,Zayden,PARK,8.138787112,-3.563242449
349,350,2,9999999999,SWZ,3.25,7,7,6,Doctor,3/26/2021,FALSE,Mckenzie,WARNER,41.46700409,-10.54464607
350,351,2,9999999999,SPN,3.5,8,8,5,Education,3/26/2021,FALSE,Nicole,PADILLA,-10.80488356,-27.54663126
351,352,2,9999999999,POR,3.5,92,92,1,Doctor,3/26/2021,FALSE,Payton,BUSH,-33.81355698,10.41266324
352,353,2,9999999999,BAV,3.75,41,41,6,Education,3/26/2021,FALSE,Margaret,THORNTON,-18.74319689,-7.631635088
353,354,2,9999999999,GMY,3.5,12,12,6,Career,3/26/2021,FALSE,Mariah,MCCARTHY,-38.56550189,30.06426574
354,355,2,9999999999,BAD,3.25,11,11,5,Education,3/26/2021,FALSE,Riley,MANN,-30.93676495,23.49507267
355,356,2,9999999999,SAX,3.5,69,69,8,Career,3/26/2021,FALSE,August,ZIMMERMAN,-8.8249468,-38.30595196
356,357,2,9999999999,WRT,3,24,24,5,Doctor,3/26/2021,FALSE,Eden,ERICKSON,38.67132928,-1.556404484
357,358,2,9999999999,HSE,2.75,54,54,3,Career,3/26/2021,FALSE,Mark,FLETCHER,-37.70260058,-6.840248827
358,359,2,9999999999,HSG,3,89,89,9,Lawyer,3/26/2021,FALSE,Maximus,MCKINNEY,35.58749743,18.14389449
359,360,2,9999999999,AUH,3.25,99,99,1,Doctor,3/26/2021,FALSE,Athena,PAGE,-17.43220063,3.701877057
360,361,2,9999999999,ITA,3.25,32,32,5,Doctor,3/26/2021,FALSE,Amy,DAWSON,2.443286912,0.944877208
361,362,2,9999999999,PAP,3.5,88,88,7,Doctor,3/26/2021,FALSE,Norah,JOSEPH,1.820036887,-15.29459547
362,363,2,9999999999,SIC,3.5,94,94,2,Lawyer,3/26/2021,FALSE,Brady,MARQUEZ,3.459469137,8.708446413
363,364,2,9999999999,TUS,4,18,18,5,Education,3/26/2021,FALSE,Kenneth,REEVES,5.478503513,7.889944086
364,365,2,9999999999,GRC,3.5,2,2,6,Doctor,3/26/2021,FALSE,Paul,KLEIN,-28.06110219,-14.66789876
365,366,2,9999999999,RUS,3.75,66,66,6,Career,3/26/2021,FALSE,Londyn,ESPINOZA,1.049168038,0.903730522
366,367,2,9999999999,SWD,3.5,63,63,3,Lawyer,3/26/2021,FALSE,Jaden,BALDWIN,42.91533856,-11.27888232
367,368,2,9999999999,DEN,3.5,47,47,6,Lawyer,3/26/2021,FALSE,Nicolas,MORAN,13.67949271,14.2658637
368,369,2,9999999999,TUN,3.5,21,21,6,Doctor,3/26/2021,FALSE,Valeria,LOVE,-38.9478054,-17.7186694
369,370,2,9999999999,TUR,2.75,27,27,24,Doctor,3/26/2021,FALSE,Beau,ROBBINS,14.71548404,2.732740434
370,371,2,9999999999,USA,3,73,73,1,Lawyer,3/26/2021,FALSE,Sara,HIGGINS,-18.12665919,20.31859064
371,372,2,9999999999,MEX,3.5,100,100,5,Education,3/26/2021,FALSE,Aliyah,BALL,-28.89814385,-2.624004487
372,373,2,9999999999,COL,2.5,58,58,5,Lawyer,3/26/2021,FALSE,Angelina,CORTEZ,0,-13.89365059
373,374,2,9999999999,BRA,3.25,11,11,6,Lawyer,3/26/2021,FALSE,Gracie,LE,-7.720004076,0.20712896
374,375,2,9999999999,UKG,3.25,36,36,6,Lawyer,3/26/2021,FALSE,Dean,GRIFFITH,-6.953921425,-4.431431468
375,376,2,9999999999,NTH,2.75,55,55,5,Doctor,3/26/2021,FALSE,Rose,BOWEN,-24.04655633,10.77186197
376,377,2,9999999999,BEL,3,75,75,6,Doctor,3/26/2021,FALSE,Jake,SHARP,-1.170247237,-13.56863179
377,378,2,9999999999,FRN,2.5,55,55,5,Doctor,3/26/2021,FALSE,Peter,CUMMINGS,-30.2190981,-16.85838205
378,379,2,9999999999,SWZ,2.75,2,2,7,Lawyer,3/26/2021,FALSE,Xander,RAMSEY,-36.26859105,21.78097282
379,380,2,9999999999,SPN,2.75,89,89,6,Education,3/26/2021,FALSE,Rachel,HARDY,-9.815485733,-48.49502361
380,381,2,9999999999,POR,3,100,100,5,Doctor,3/26/2021,FALSE,Juliana,SWANSON,2.050468025,1.211037074
381,382,2,9999999999,BAV,2.75,54,54,0,Lawyer,3/26/2021,FALSE,Elliot,BARBER,20.96812445,14.33373401
382,383,2,9999999999,GMY,2.75,55,55,4,Lawyer,3/26/2021,FALSE,Laila,ACOSTA,-27.18196591,0
383,384,2,9999999999,BAD,3.25,58,58,7,Doctor,3/26/2021,FALSE,Finn,LUNA,8.153763509,0.783010097
384,385,2,9999999999,SAX,2.75,98,98,6,Doctor,3/26/2021,FALSE,Brooklynn,CHANDLER,15.17463863,-5.124697369
385,386,2,9999999999,WRT,3,1,1,3,Lawyer,3/26/2021,FALSE,Valerie,BLAIR,2.907135757,-0.315677531
386,387,2,9999999999,HSE,3.5,9,9,6,Doctor,3/26/2021,FALSE,Derek,DANIEL,13.21893547,8.455532323
387,388,2,9999999999,HSG,3.5,66,66,3,Education,3/26/2021,FALSE,Sean,CROSS,-1.336814121,-3.958527776
388,389,2,9999999999,AUH,3.25,11,11,5,Education,3/26/2021,FALSE,Cayden,SIMON,23.56742666,-36.31236741
389,390,2,9999999999,ITA,3,96,96,2,Education,3/26/2021,FALSE,Elliott,DENNIS,48.87054307,-23.12885569
390,391,2,9999999999,PAP,3.25,49,49,3,Education,3/26/2021,FALSE,Alina,OCONNOR,9.76546389,-16.77807877
391,392,2,9999999999,SIC,2.75,27,27,6,Career,3/26/2021,FALSE,Jax,QUINN,-29.08093981,-22.54023338
392,393,2,9999999999,TUS,3.5,73,73,6,Education,3/26/2021,FALSE,Reese,GROSS,27.78817956,-5.050829333
393,394,2,9999999999,GRC,2.5,29,29,6,Career,3/26/2021,FALSE,Jasper,NAVARRO,-5.962802659,1.035533553
394,395,2,9999999999,RUS,2.75,70,70,6,Doctor,3/26/2021,FALSE,Elise,MOSS,5.817759227,-13.90593027
395,396,2,9999999999,SWD,2.5,43,43,5,Lawyer,3/26/2021,FALSE,Lorenzo,FITZGERALD,-7.140221619,24.77556123
396,397,2,9999999999,DEN,3.75,97,97,0,Career,3/26/2021,FALSE,Omar,DOYLE,37.20693098,-9.588478235
397,398,2,9999999999,TUN,3.75,4,4,0,Lawyer,3/26/2021,FALSE,Eliza,MCLAUGHLIN,45.15753683,1.290303321
398,399,2,9999999999,TUR,2.5,45,45,1,Doctor,3/26/2021,FALSE,Beckett,ROJAS,-3.661424597,47.16912972
399,400,2,9999999999,USA,2.5,20,20,5,Lawyer,3/26/2021,FALSE,Alaina,RODGERS,1.238987217,0.320691222
400,401,2,9999999999,MEX,2.5,98,98,3,Doctor,3/26/2021,FALSE,Rowan,STEVENSON,-23.77899271,0.132962199
401,402,2,9999999999,COL,2.75,8,8,4,Education,3/26/2021,FALSE,Raelynn,SINGH,-22.47504935,-22.88974304
402,403,2,9999999999,BRA,3,95,95,9,Education,3/26/2021,FALSE,Leilani,YANG,-8.006363126,-4.461707524
403,404,2,9999999999,UKG,3,61,61,5,Career,3/26/2021,FALSE,Catherine,FIGUEROA,-12.99196005,-35.85684888
404,405,2,9999999999,NTH,3,34,34,7,Career,3/26/2021,FALSE,Emerson,HARMON,-1.253463715,-5.727262437
405,406,2,9999999999,BEL,3.25,63,63,2,Doctor,3/26/2021,FALSE,Gael,NEWTON,35.11131771,-23.25893299
406,407,2,9999999999,FRN,2.75,19,19,5,Doctor,3/26/2021,FALSE,Cecilia,PAUL,46.31075624,-6.98235133
407,408,2,9999999999,SWZ,2.75,38,38,0,Lawyer,3/26/2021,FALSE,Corbin,MANNING,7.708436718,-23.35089034
408,409,2,9999999999,SPN,3.25,92,92,2,Doctor,3/26/2021,FALSE,Genevieve,GARNER,9.104265727,3.562352013
409,410,2,9999999999,POR,3.5,25,25,3,Education,3/26/2021,FALSE,Daisy,MCGEE,-8.184014835,-5.825185503
410,411,2,9999999999,BAV,3.75,65,65,6,Doctor,3/26/2021,FALSE,Waylon,REESE,17.61612906,-22.23887855
411,412,2,9999999999,GMY,3.75,67,67,13,Lawyer,3/26/2021,FALSE,Harmony,FRANCIS,-16.6064894,-26.62110436
412,413,2,9999999999,BAD,3.75,49,49,4,Education,3/26/2021,FALSE,Myles,BURGESS,-14.20585173,17.58721883
413,414,2,9999999999,SAX,3.75,71,71,1,Lawyer,3/26/2021,FALSE,Vanessa,ADKINS,-11.03378699,0.340381047
414,415,2,9999999999,WRT,2.5,9,9,16,Lawyer,3/26/2021,FALSE,Adriana,GOODMAN,-41.69070156,8.645713117
415,416,2,9999999999,HSE,2.75,7,7,1,Education,3/26/2021,FALSE,Presley,CURRY,13.60376498,-37.58093056
416,417,2,9999999999,HSG,3.25,60,60,2,Education,3/26/2021,FALSE,Rebecca,BRADY,-4.27308648,14.21950106
417,418,2,9999999999,AUH,2.5,48,48,2,Career,3/26/2021,FALSE,Destiny,CHRISTENSEN,-11.90003036,-6.126825958
418,419,2,9999999999,ITA,3,61,61,3,Lawyer,3/26/2021,FALSE,Hayden,POTTER,-14.48101946,0.76477793
419,420,2,9999999999,PAP,3.25,38,38,2,Career,3/26/2021,FALSE,Tanner,WALTON,3.150957628,-30.73204038
420,421,2,9999999999,SIC,3.25,88,88,6,Career,3/26/2021,FALSE,Jorge,GOODWIN,11.00778529,-20.77312866
421,422,2,9999999999,TUS,3.5,79,79,6,Lawyer,3/26/2021,FALSE,Julianna,MULLINS,5.893441857,43.27260587
422,423,2,9999999999,GRC,3.25,65,65,15,Doctor,3/26/2021,FALSE,Michelle,MOLINA,30.90098179,-3.401799535
423,424,2,9999999999,RUS,3.25,32,32,6,Career,3/26/2021,FALSE,Javier,WEBSTER,-21.30430614,1.859274615
424,425,2,9999999999,SWD,3.5,4,4,4,Doctor,3/26/2021,FALSE,Zion,FISCHER,6.769657402,8.708389755
425,426,2,9999999999,DEN,2.5,67,67,5,Doctor,3/26/2021,FALSE,Adelyn,CAMPOS,-34.89584469,2.859354724
426,427,2,9999999999,TUN,2.5,20,20,6,Lawyer,3/26/2021,FALSE,Arabella,AVILA,-5.817517745,-4.122862395
427,428,2,9999999999,TUR,3,35,35,25,Doctor,3/26/2021,FALSE,Summer,SHERMAN,31.07974033,30.07607311
428,429,2,9999999999,USA,2.5,70,70,3,Lawyer,3/26/2021,FALSE,Andres,TODD,-5.858345169,-5.39840183
429,430,2,9999999999,MEX,2.5,52,52,5,Doctor,3/26/2021,FALSE,Callie,CHANG,-2.57563807,-19.27541224
430,431,2,9999999999,COL,2.5,4,4,1,Doctor,3/26/2021,FALSE,Charlie,BLAKE,22.9997861,-35.54588832
